public_id,name,slug,category,facility_status,stage_of_development,is_live,is_under_construction,longitude,latitude,city,admin_region,country_code,company_id,dcbyte_url
QBbgLR,Aligned IAD-01,aligned-aligned-iad-01,Colocation,Open,live,True,False,-77.47054835,39.013583742,Ashburn,Virginia,US,6WVJdW,https://app.dcbyte.com/property/aligned-aligned-iad-01
PGykEB,LD6,equinix-ld6,Colocation,Open,live,True,False,-0.63527,51.52449,Farnham Royal,England,GB,XW5rEZ,https://app.dcbyte.com/property/equinix-ld6
RNa2YB,,london-colney-data-centre,Self-build,Open,early_stage,False,False,-0.289196946,51.722191361,Shenley AV,England,GB,,https://app.dcbyte.com/property/london-colney-data-centre
RvXbMw,SYD8,syd8,Colocation,Open,early_stage,False,False,150.92397643,-33.674352685,Rouse Hill,New South Wales,AU,b2Yv6l,https://app.dcbyte.com/property/syd8
R8Q0VG,London 11 Slough,london-11-slough,Colocation,Open,live,True,False,-0.626603587,51.518997726,Farnham Royal,England,GB,Xl97E7,https://app.dcbyte.com/property/london-11-slough
EG613R,WDC Data Center,wdc-data-center,Colocation,Open,live,True,False,5.261893,50.580705,Villers-le-Bouillet,Wallonia,BE,8W15LW,https://app.dcbyte.com/property/wdc-data-center
GnqAkR,,palm-coast,Self-build,Open,committed,False,False,-81.196686207,29.494617788,Bunnell,Florida,US,,https://app.dcbyte.com/property/palm-coast
BAg8MG,Varkaus,varkaus,Colocation,Open,early_stage,False,False,27.840171966,62.348431055,Varkaus,Northern Savo,FI,lvD9yE,https://app.dcbyte.com/property/varkaus
RKlOPG,,lingang-intelligent-computing-valley,Self-build,Open,"live, committed",True,False,121.94223361,30.950341543,Shuyuan Zhen,Shanghai Shi,CN,,https://app.dcbyte.com/property/lingang-intelligent-computing-valley
Bg0DrR,,zhida-shuchuang-smart-park-data-center-project,Self-build,Open,live,True,False,121.338142878,31.307294186,Nanxiang,Shanghai Shi,CN,,https://app.dcbyte.com/property/zhida-shuchuang-smart-park-data-center-project
GZ6k8G,SYD9,syd9,Colocation,Open,early_stage,False,False,151.732662885,-32.821462216,Mayfield West,New South Wales,AU,b2Yv6l,https://app.dcbyte.com/property/syd9
GnqjOR,North Augusta,dc-blox-north-augusta,Colocation,Open,under_construction,False,True,-81.92499296,33.490766251,Clearwater,South Carolina,US,RWnZyW,https://app.dcbyte.com/property/dc-blox-north-augusta
EG6ANR,PHX1-Mesa,centersquare-phx1-mesa,Colocation,Open,live,True,False,-111.858825834,33.421374446,Mesa,Arizona,US,WBB9RW,https://app.dcbyte.com/property/centersquare-phx1-mesa
2GdlNG,AMS001,ams001,Colocation,Open,live,True,False,4.92593,52.32816,Duivendrecht,North Holland,NL,2PwmjE,https://app.dcbyte.com/property/ams001
RYMQmR,ZUR4,digital-realty-zur4,Colocation,Open,committed,False,False,8.556805132,47.434890463,Glattbrugg,Zurich,CH,7EmxWb,https://app.dcbyte.com/property/digital-realty-zur4
Gy4v9R,SYD10,syd10-,Colocation,Open,early_stage,False,False,150.738174255,-33.867539001,Luddenham,New South Wales,AU,b2Yv6l,https://app.dcbyte.com/property/syd10-
BPde8B,Datacenter FRA1,datacenter-fra1,Colocation,Open,committed,False,False,8.530397495,50.166500973,Schwalbach am Taunus,Hesse,DE,gEALOW,https://app.dcbyte.com/property/datacenter-fra1
qBJ0eG,BIT-2BCD,bit-2bcd,Colocation,Open,live,True,False,5.624257426,52.027199559,Ede,Gelderland,NL,dW7Mz2,https://app.dcbyte.com/property/bit-2bcd
BgVvWw,,google-papillion,Self-build,Open,live,True,False,-96.146213,41.136126,Chalco,Nebraska,US,,https://app.dcbyte.com/property/google-papillion
4RKleG,London East,global-switch-london-east,Colocation,Open,"live, committed",True,False,-0.00358,51.51096,Poplar,England,GB,aldo2p,https://app.dcbyte.com/property/global-switch-london-east
wOmlrR,FRA-01,fra-01,Colocation,Open,"committed, early_stage",False,False,8.51844559,50.057171912,Kelsterbach,Hesse,DE,EpoP5W,https://app.dcbyte.com/property/fra-01
w5V7vB,Clarence Street,clarence-street,Colocation,Open,live,True,False,151.204838738,-33.867897145,Sydney,New South Wales,AU,W0bBn2,https://app.dcbyte.com/property/clarence-street
mGre4R,Spaanse Kubus,spaanse-kubus,Colocation,Open,live,True,False,4.414338105,51.930446996,Schiedam,South Holland,NL,EpBb3l,https://app.dcbyte.com/property/spaanse-kubus
NwojXG,BIT-1,bit-1,Colocation,Open,live,True,False,5.624324,52.027412,Ede,Gelderland,NL,dW7Mz2,https://app.dcbyte.com/property/bit-1
VwM75R,AZP-2,iron-mountain-azp-2,Colocation,Open,live,True,False,-111.977838017,33.452337743,Tempe Junction,Arizona,US,XW5MYW,https://app.dcbyte.com/property/iron-mountain-azp-2
R2J76R,,hexagon-data-centre,Self-build,Open,committed,False,False,46.698069355,24.598741525,Riyadh,Ar Riyad,SA,,https://app.dcbyte.com/property/hexagon-data-centre
R0lWAR,Loviisa,loviisa,Colocation,Open,early_stage,False,False,26.273802845,60.474118705,Lovisa,Uusimaa,FI,dW7Vxl,https://app.dcbyte.com/property/loviisa
BXpnNB,SYD3,syd3,Colocation,Open,"under_construction, committed",False,True,150.875323604,-33.799134883,Doonside,New South Wales,AU,b2Yv6l,https://app.dcbyte.com/property/syd3
Vw5zZB,EDCPHX01,edgeconnex-edcphx01,Colocation,Open,"live, early_stage",True,False,-111.97011,33.39558,Guadalupe,Arizona,US,PWOPEL,https://app.dcbyte.com/property/edgeconnex-edcphx01
dGZbvG,FRA-2,fra-2,Colocation,Open,"live, committed",True,False,8.639782,50.195247,Bad Homburg vor der Hoehe,Hesse,DE,XW5MYW,https://app.dcbyte.com/property/fra-2
4RKq2w,EDCMIA01,edgeconnex-edcmia01,Colocation,Open,live,True,False,-80.381204142,25.793022564,Sweetwater,Florida,US,PWOPEL,https://app.dcbyte.com/property/edgeconnex-edcmia01
BAy0aB,Data Centre Hallein (6 & 7),data-centre-hallein-(6-and-7),Colocation,Open,"live, committed",True,False,13.082802257,47.706252066,Puch bei Hallein,Salzburg,AT,V2kAAW,https://app.dcbyte.com/property/data-centre-hallein-(6-and-7)
G6nz3G,,nnsa-albuquerque-complex,Self-build,Open,live,True,False,-106.534448272,35.058583119,Carnuel,New Mexico,US,,https://app.dcbyte.com/property/nnsa-albuquerque-complex
R4Dy5R,Nova Campus Loviisa,nova-campus-loviisa,Colocation,Open,landbanked,False,False,26.266507704,60.467879244,Lovisa,Uusimaa,FI,2R0JZW,https://app.dcbyte.com/property/nova-campus-loviisa
XRjWeG,EDCJAX01,edgeconnex-edcjax01,Colocation,Open,"live, committed",True,False,-81.60418799,30.254224886,Jacksonville,Florida,US,PWOPEL,https://app.dcbyte.com/property/edgeconnex-edcjax01
JGm89R,Datacenter Hilversum,datacenter-hilversum-,Colocation,Open,live,True,False,5.164241,52.242555,Hilversum,North Holland,NL,P2ga5W,https://app.dcbyte.com/property/datacenter-hilversum-
Bqg0aG,Archbald Campus,archbald-campus-,Colocation,Open,early_stage,False,False,-75.565714583,41.514403645,Jermyn,Pennsylvania,US,WMzR5E,https://app.dcbyte.com/property/archbald-campus-
Glo3VR,,cloud-+-intelligent-driving-innovation-base,Self-build,Open,"live, committed",True,False,121.290427368,31.44018404,Xuhang,Shanghai Shi,CN,,https://app.dcbyte.com/property/cloud-+-intelligent-driving-innovation-base
RvP5gw,RDC,rdc,Colocation,Open,"committed, live",True,False,16.462307222,48.23174012,Gerasdorf bei Wien,Lower Austria,AT,Xlq5Bl,https://app.dcbyte.com/property/rdc
w9DyKG,,kline-township,Self-build,Open,early_stage,False,False,-76.01276745,40.878326698,McAdoo,Pennsylvania,US,,https://app.dcbyte.com/property/kline-township
wOp3kB,MI1,coresite-mi1,Colocation,Open,live,True,False,-80.23005788,25.797541857,Allapattah,Florida,US,7ly68W,https://app.dcbyte.com/property/coresite-mi1
GdzK8B,,stack-infrastructure-stargate-project-jupiter,Self-build,Open,"under_construction, committed",False,True,-106.676170942,31.819417353,Santa Teresa,New Mexico,US,,https://app.dcbyte.com/property/stack-infrastructure-stargate-project-jupiter
YBqmEB,Datacenter Goes,cellnex-telecom-datacenter-goes,Colocation,Open,live,True,False,3.884337,51.510803,Goes,Zeeland,NL,P2ga5W,https://app.dcbyte.com/property/cellnex-telecom-datacenter-goes
8RvJNR,DEN-1,iron-mountain-den-1,Colocation,Open,"live, early_stage",True,False,-104.967775,39.777479,Denver,Colorado,US,XW5MYW,https://app.dcbyte.com/property/iron-mountain-den-1
w5zX7B,TPKC Cloud Computing Center,tpkc-cloud-computing-center,Colocation,Open,live,True,False,121.455120475,25.000717277,Banqiao,Taipei,TW,0EQbO2,https://app.dcbyte.com/property/tpkc-cloud-computing-center
jBEYyB,JAX1,cologix-jax1,Colocation,Open,live,True,False,-81.662528062,30.331485595,Jacksonville,Florida,US,1Ep4OE,https://app.dcbyte.com/property/cologix-jax1
4RKe4w,Datacenter Hoogersmilde,datacenter-hoogersmilde-,Colocation,Open,live,True,False,6.403224282,52.903000631,Dwingeloo,Drenthe,NL,P2ga5W,https://app.dcbyte.com/property/datacenter-hoogersmilde-
QBbDkG,DE1,equinix-de1,Colocation,Open,live,True,False,-104.876513,39.58734,Centennial,Colorado,US,XW5rEZ,https://app.dcbyte.com/property/equinix-de1
Rp77LB,Telko 1,telko-1,Colocation,Open,live,True,False,58.32695549,37.894774,Ashgabat,Ahal,TM,WxKApl,https://app.dcbyte.com/property/telko-1
NwoA5R,Arnhem,dataplace-arnhem,Colocation,Open,live,True,False,5.933962775,51.987042489,Arnhem,Gelderland,NL,EpBb3l,https://app.dcbyte.com/property/dataplace-arnhem
BA376G,,evo,Self-build,Open,live,True,False,69.337197978,41.342045136,Salor,Toshkent,UZ,,https://app.dcbyte.com/property/evo
QwVN9w,DEN1,den1,Colocation,Open,live,True,False,-105.03431,39.55014,Columbine Valley,Colorado,US,WBB9RW,https://app.dcbyte.com/property/den1
G6QyPR,Yokohama Kohoku Data Center,yokohama-kohoku-data-center,Colocation,Open,"live, committed",True,False,139.553897967,35.541139281,Machida,Tokyo,JP,V2kpBl,https://app.dcbyte.com/property/yokohama-kohoku-data-center
RYNlOG,,pyhäjärvi,Self-build,Open,early_stage,False,False,25.816191787,63.723983935,Pyhaejaervi,Northern Ostrobothnia,FI,,https://app.dcbyte.com/property/pyhäjärvi
QwVDXR,Utrecht,dataplace-utrecht,Colocation,Open,live,True,False,5.144176112,52.123357994,De Bilt,Utrecht,NL,EpBb3l,https://app.dcbyte.com/property/dataplace-utrecht
RQ6Q1G,Wallace Jackson Data Center Campus,wallace-jackson-data-center-campus,Colocation,Open,early_stage,False,False,-84.117705256,33.281044655,Locust Grove,Georgia,US,2YxqzE,https://app.dcbyte.com/property/wallace-jackson-data-center-campus
GdJq8B,Data Center,unit-is-data-center,Colocation,Open,live,True,False,30.486445407,50.424964401,Kiev,Kyiv City,UA,02rYbE,https://app.dcbyte.com/property/unit-is-data-center
RKZlPB,ITI-IX T252,iti-ix-t252,Colocation,Open,live,True,False,69.280033923,41.329902721,Tashkent,Toshkent Shahri,UZ,2gORn2,https://app.dcbyte.com/property/iti-ix-t252
wOpPgB,Cotia Sao Paulo,cotia-sao-paulo,Colocation,Open,live,True,False,-46.848829458,-23.597982057,Embu,Sao Paulo,BR,lqoX3E,https://app.dcbyte.com/property/cotia-sao-paulo
RNaLoB,Grupo ACS Aragon,grupo-acs-aragon,Colocation,Open,early_stage,False,False,-0.74962224,41.628289545,Puebla de Alfinden,Aragon,ES,WxDDmW,https://app.dcbyte.com/property/grupo-acs-aragon
BAg0yG,,batavia-dc-corp-batavia-data-center-(hut-8),Self-build,Open,,False,False,-88.268364306,41.859487985,Batavia,Illinois,US,,https://app.dcbyte.com/property/batavia-dc-corp-batavia-data-center-(hut-8)
GmKYVB,RIO1,rio1,Colocation,Open,live,True,False,-43.217871579,-22.905422359,Rio de Janeiro,Rio de Janeiro,BR,lqoX3E,https://app.dcbyte.com/property/rio1
RxPAKR,Uzbekistan,datapro-uzbekistan,Colocation,Open,,False,False,69.304161585,41.252584765,Bektemir,Toshkent Shahri,UZ,VWNrNW,https://app.dcbyte.com/property/datapro-uzbekistan
Ga7JKB,Western Hospitality Partners WHP Braidwood,western-hospitality-partners-whp-braidwood,Colocation,,,False,False,-88.241609,41.254593,Braidwood,Illinois,US,WD5jaE,https://app.dcbyte.com/property/western-hospitality-partners-whp-braidwood
GdJvbB,,algete,Self-build,Open,"live, early_stage",True,False,-3.549713013,40.593361093,Algete,Madrid,ES,,https://app.dcbyte.com/property/algete
yGlbeB,Dallas - Allen,tierpoint-dallas-allen,Colocation,Open,live,True,False,-96.657528367,33.137944333,Fairview,Texas,US,2YwM4W,https://app.dcbyte.com/property/tierpoint-dallas-allen
B1AJQB,CN07 / ChinaNorth H03,cn07-and-chinanorth-h03,Colocation,Open,live,True,False,115.562810748,40.488389408,Shacheng,Hebei,CN,zWMXvl,https://app.dcbyte.com/property/cn07-and-chinanorth-h03
R2r1QR,,san-sebastian-de-los-reyes,Self-build,Open,"live, early_stage",True,False,-3.613469081,40.548872338,San Sebastian de los Reyes,Madrid,ES,,https://app.dcbyte.com/property/san-sebastian-de-los-reyes
8RvaAB,DFW10,digital-realty-dfw10,Colocation,Open,live,True,False,-96.794179,32.78722,Dallas,Texas,US,7EmxWb,https://app.dcbyte.com/property/digital-realty-dfw10
Gz70jw,Project Clydesdale,project-clydesdale,Colocation,Open,"under_construction, committed",False,True,-95.90959556,36.273006235,Owasso,Oklahoma,US,2rDPkW,https://app.dcbyte.com/property/project-clydesdale
2Gd78R,IAD1 - 21110 Ridgetop Circle,amazon-web-services-iad1-21110-ridgetop-circle,Colocation,Open,live,True,False,-77.412265677,39.024760764,Dulles Town Center,Virginia,US,WBB9RW,https://app.dcbyte.com/property/amazon-web-services-iad1-21110-ridgetop-circle
Gm4qmR,Casper Expansion Site,prometheus-hyperscale-casper-expansion-site,Colocation,Open,early_stage,False,False,-106.070450373,42.736211398,Evansville,Wyoming,US,2R07OW,https://app.dcbyte.com/property/prometheus-hyperscale-casper-expansion-site
lR8v9w,AUS2,cyrusone-aus2,Colocation,Open,"live, early_stage",True,False,-97.698069,30.205989,Austin,Texas,US,8W1O2K,https://app.dcbyte.com/property/cyrusone-aus2
DGnakR,DC Oostkamp,dc-oostkampdcu,Colocation,Open,live,True,False,3.235919,51.166622,Oostkamp,Flanders,BE,DlLBpE,https://app.dcbyte.com/property/dc-oostkampdcu
GnqjaR,Maysville,northern-data-maysville,Colocation,Open,committed,False,False,-83.549361764,34.239738322,Maysville,Georgia,US,ald3o2,https://app.dcbyte.com/property/northern-data-maysville
weNgVB,,devlin-technology-park,Self-build,Open,committed,False,False,-77.57592512,38.768897878,Linton Hall,Virginia,US,,https://app.dcbyte.com/property/devlin-technology-park
gB7WeB,IAD3 - 22995 Wilder Court,iad3---22995-wilder-court,Colocation,Open,live,True,False,-77.444160865,38.980943881,Sterling,Virginia,US,WBB9RW,https://app.dcbyte.com/property/iad3---22995-wilder-court
ARNq0B,IAD1 - 45901 Nokes Boulevard,centersquare-iad1---45901-nokes-boulevard,Colocation,Open,live,True,False,-77.413293029,39.023483906,Dulles Town Center,Virginia,US,WBB9RW,https://app.dcbyte.com/property/centersquare-iad1---45901-nokes-boulevard
PGypWR,IAD1 - 45845 Nokes Boulevard,centersquare-iad1---45845-nokes-boulevard,Colocation,Open,live,True,False,-77.41584863,39.024248436,Dulles Town Center,Virginia,US,WBB9RW,https://app.dcbyte.com/property/centersquare-iad1---45845-nokes-boulevard
GyP3JR,,aapt-adelaide,Self-build,Open,live,True,False,138.60154027,-34.9259233,Adelaide,South Australia,AU,,https://app.dcbyte.com/property/aapt-adelaide
3Rx9vG,LD10 and LD13x,ld10-and-ld13x,Colocation,Open,live,True,False,-0.62426,51.52241,Farnham Royal,England,GB,XW5rEZ,https://app.dcbyte.com/property/ld10-and-ld13x
w9DWeG,Aslan Jakarta Data Centre,aslan-jakarta-data-centre,Colocation,Open,early_stage,False,False,106.911466918,-6.193241104,Jakarta,Jakarta Raya,ID,lvDZgE,https://app.dcbyte.com/property/aslan-jakarta-data-centre
RvXENw,BTM1,btm1,Colocation,Open,early_stage,False,False,104.074835458,1.11402289,Singapore,,SG,lykRPE,https://app.dcbyte.com/property/btm1
zwODAB,AMS18,digital-realty-ams18,Colocation,Open,live,True,False,4.931737,52.336746,Duivendrecht,North Holland,NL,7EmxWb,https://app.dcbyte.com/property/digital-realty-ams18
GrX61B,,dxc-technology-doxford,Self-build,Open,live,True,False,-1.434411653,54.861298812,Houghton-le-Spring,England,GB,,https://app.dcbyte.com/property/dxc-technology-doxford
RKLqVG,CGK4 AI Campus,bdx-cgk4-ai-campus,Colocation,Open,early_stage,False,False,107.413017394,-6.521894455,Purwakarta,West Java,ID,0EQabE,https://app.dcbyte.com/property/bdx-cgk4-ai-campus
R2n9LR,,castellon,Self-build,Open,live,True,False,-0.048955734,39.983699255,Castello de la Plana,Valencia,ES,,https://app.dcbyte.com/property/castellon
2RpOLB,AMS15,digital-realty-ams15,Colocation,Open,live,True,False,4.676700871,52.290546246,Hoofddorp,North Holland,NL,7EmxWb,https://app.dcbyte.com/property/digital-realty-ams15
BqZl1R,Data Center,taiwan-stock-exchange-data-center,Colocation,Open,live,True,False,121.45934274,24.99512932,Banqiao,Taipei,TW,ald702,https://app.dcbyte.com/property/taiwan-stock-exchange-data-center
Rp7gmB,,google-tainan,Self-build,Open,landbanked,False,False,120.131448553,23.03388931,Tainan,Taiwan,TW,,https://app.dcbyte.com/property/google-tainan
3RxYXG,EDCAMS01,edgeconnex-edcams01,Colocation,Open,live,True,False,4.76597,52.28402,Aalsmeer,North Holland,NL,PWOPEL,https://app.dcbyte.com/property/edgeconnex-edcams01
gweN6B,Digital Wilhelm-Fay-Strasse,digital-realty-digital-wilhelm-fay-strasse,Colocation,Open,live,True,False,8.58428,50.12754,Eschborn,Hesse,DE,7EmxWb,https://app.dcbyte.com/property/digital-realty-digital-wilhelm-fay-strasse
4RKAqw,NYM5,nym5,Colocation,Open,"live, committed",True,False,-73.388597,41.11283,East Norwalk,Connecticut,US,8W1O2K,https://app.dcbyte.com/property/nym5
JGmjVw,NYM2,nym2,Colocation,Open,live,True,False,-74.242564,40.907183,Singac,New Jersey,US,8W1O2K,https://app.dcbyte.com/property/nym2
dGZEdR,,datacenter-maastricht,Self-build,Open,live,True,False,5.781271,50.927866,Beek,Limburg,NL,,https://app.dcbyte.com/property/datacenter-maastricht
R0WXjB,L.Y. Building,l-y--building,Colocation,Open,live,True,False,121.577557558,25.073525565,Taipei,Taipei,TW,nEXLbE,https://app.dcbyte.com/property/l-y--building
YBgnWw,H5 Atlanta,h5-atlanta,Colocation,Open,live,True,False,-84.383742725,33.765196454,Atlanta,Georgia,US,XW5bDE,https://app.dcbyte.com/property/h5-atlanta
yGlPnG,Newcastle Central,pulsant-newcastle-central,Colocation,Open,live,True,False,-1.60318,54.9729,Newcastle upon Tyne,England,GB,m2P3EL,https://app.dcbyte.com/property/pulsant-newcastle-central
RKL7PG,Jakarta 5,stt-gdc-jakarta-5,Colocation,Open,early_stage,False,False,107.203318329,-6.371398778,Cikarang,West Java,ID,W3JO0l,https://app.dcbyte.com/property/stt-gdc-jakarta-5
XRjemB,SP1,sp1,Colocation,Open,live,True,False,-46.635870041,-23.54599287,Sao Paulo,Sao Paulo,BR,XW5rEZ,https://app.dcbyte.com/property/sp1
2GdvLB,DC 08,stackit-dc-08,Colocation,Open,live,True,False,9.308051,49.145884,Ellhofen,Baden-Wuerttemberg,DE,J2RdaW,https://app.dcbyte.com/property/stackit-dc-08
B1jxOR,Jakarta 6,stt-gdc-jakarta-6,Colocation,Open,early_stage,False,False,107.201807719,-6.372513854,Cikarang,West Java,ID,W3JO0l,https://app.dcbyte.com/property/stt-gdc-jakarta-6
lR8KVB,SP2,sp2,Colocation,Open,live,True,False,-46.827243319,-23.502930474,Carapicuiba,Sao Paulo,BR,XW5rEZ,https://app.dcbyte.com/property/sp2
wODbPB,Jakarta 7,stt-gdc-jakarta-7,Colocation,Open,early_stage,False,False,107.202456886,-6.371787068,Cikarang,West Java,ID,W3JO0l,https://app.dcbyte.com/property/stt-gdc-jakarta-7
wOQ7dR,,orange-chartres,Self-build,Open,live,True,False,1.430626,48.447135,Mainvilliers,Centre,FR,,https://app.dcbyte.com/property/orange-chartres
RNQLLB,,amazon-web-services-dub9,Self-build,Open,live,True,False,-6.349659,53.294047,Firhouse,Leinster,IE,,https://app.dcbyte.com/property/amazon-web-services-dub9
Bg53rG,Jakarta 8,stt-gdc-jakarta-8,Colocation,Open,early_stage,False,False,107.201807719,-6.372513854,Cikarang,West Java,ID,W3JO0l,https://app.dcbyte.com/property/stt-gdc-jakarta-8
wOQ9ZR,,alicanto,Self-build,Open,live,True,False,-70.616375582,-33.386789311,Santiago,Santiago Metropolitan,CL,,https://app.dcbyte.com/property/alicanto
BXJbPG,RCBI Data Centre,rcbi-data-centre,Colocation,Open,early_stage,False,False,104.10269479,1.187435662,Singapore,,SG,nEXMQ2,https://app.dcbyte.com/property/rcbi-data-centre
DGnnnG,SE4,equinix-se4,Colocation,Open,"live, committed",True,False,-122.247309,47.420846,Kent,Washington,US,XW5rEZ,https://app.dcbyte.com/property/equinix-se4
lR83PB,CIX,cloudcix-cix,Colocation,Open,live,True,False,-8.512551853,51.903616405,Cork,Munster,IE,5W3D0E,https://app.dcbyte.com/property/cloudcix-cix
Gl40VG,RCJM2A,rcjm2a,Colocation,Open,early_stage,False,False,103.924188049,1.529203066,Kampung Pasir Gudang Baru,Johor,MY,nEXMQ2,https://app.dcbyte.com/property/rcjm2a
Rj0ezw,RCJM2B,rcjm2b,Colocation,Open,early_stage,False,False,103.925783821,1.527711197,Kampung Pasir Gudang Baru,Johor,MY,nEXMQ2,https://app.dcbyte.com/property/rcjm2b
